agent,pr_id,pr_number,repo_url,pr_url
Cursor,3135203702,93300,https://github.com/getsentry/sentry,https://github.com/getsentry/sentry/pull/93300
Cursor,3135305868,107,https://github.com/mediar-ai/terminator,https://github.com/mediar-ai/terminator/pull/107
Cursor,3135420284,2021,https://github.com/BoundaryML/baml,https://github.com/BoundaryML/baml/pull/2021
Cursor,3136925045,93319,https://github.com/getsentry/sentry,https://github.com/getsentry/sentry/pull/93319
Cursor,3137099861,93325,https://github.com/getsentry/sentry,https://github.com/getsentry/sentry/pull/93325
Cursor,3137677174,16556,https://github.com/getsentry/sentry-javascript,https://github.com/getsentry/sentry-javascript/pull/16556
Cursor,3137765636,93358,https://github.com/getsentry/sentry,https://github.com/getsentry/sentry/pull/93358
Cursor,3137830799,16557,https://github.com/getsentry/sentry-javascript,https://github.com/getsentry/sentry-javascript/pull/16557
Cursor,3137841799,16558,https://github.com/getsentry/sentry-javascript,https://github.com/getsentry/sentry-javascript/pull/16558
Cursor,3138021777,2025,https://github.com/BoundaryML/baml,https://github.com/BoundaryML/baml/pull/2025
Cursor,3138133342,8047,https://github.com/activepieces/activepieces,https://github.com/activepieces/activepieces/pull/8047
Cursor,3138180288,7250,https://github.com/langfuse/langfuse,https://github.com/langfuse/langfuse/pull/7250
Cursor,3138324128,504,https://github.com/elie222/inbox-zero,https://github.com/elie222/inbox-zero/pull/504
Cursor,3138324206,505,https://github.com/elie222/inbox-zero,https://github.com/elie222/inbox-zero/pull/505
Cursor,3138534395,93402,https://github.com/getsentry/sentry,https://github.com/getsentry/sentry/pull/93402
Cursor,3075375258,1594,https://github.com/volcengine/verl,https://github.com/volcengine/verl/pull/1594
Cursor,3127601737,11523,https://github.com/BerriAI/litellm,https://github.com/BerriAI/litellm/pull/11523
Cursor,3152882125,2563,https://github.com/nrwl/nx-console,https://github.com/nrwl/nx-console/pull/2563
Cursor,3153069820,1009,https://github.com/getsentry/sentry-laravel,https://github.com/getsentry/sentry-laravel/pull/1009
Cursor,3153308695,12675,https://github.com/twentyhq/twenty,https://github.com/twentyhq/twenty/pull/12675
Cursor,3153713806,8537,https://github.com/novuhq/novu,https://github.com/novuhq/novu/pull/8537
Cursor,3153748109,5050,https://github.com/keephq/keep,https://github.com/keephq/keep/pull/5050
Cursor,3153749441,4487,https://github.com/getsentry/sentry-python,https://github.com/getsentry/sentry-python/pull/4487
Cursor,3154088521,93709,https://github.com/getsentry/sentry,https://github.com/getsentry/sentry/pull/93709
Cursor,3154285356,93728,https://github.com/getsentry/sentry,https://github.com/getsentry/sentry/pull/93728
Cursor,3154800493,9692,https://github.com/buildbuddy-io/buildbuddy,https://github.com/buildbuddy-io/buildbuddy/pull/9692
Cursor,3155923412,1058,https://github.com/vercel/ai-chatbot,https://github.com/vercel/ai-chatbot/pull/1058
Cursor,3156267045,8546,https://github.com/novuhq/novu,https://github.com/novuhq/novu/pull/8546
Cursor,3156345426,8548,https://github.com/novuhq/novu,https://github.com/novuhq/novu/pull/8548
Cursor,3105305807,2538,https://github.com/nrwl/nx-console,https://github.com/nrwl/nx-console/pull/2538
Cursor,3111841315,492,https://github.com/lumen-notes/lumen,https://github.com/lumen-notes/lumen/pull/492
Cursor,3117811205,8443,https://github.com/novuhq/novu,https://github.com/novuhq/novu/pull/8443
Cursor,3148054400,5132,https://github.com/elizaOS/eliza,https://github.com/elizaOS/eliza/pull/5132
Cursor,3148285881,15,https://github.com/mckaywrigley/mckays-app-template,https://github.com/mckaywrigley/mckays-app-template/pull/15
Cursor,3148367585,20419,https://github.com/oven-sh/bun,https://github.com/oven-sh/bun/pull/20419
Cursor,3150026775,4476,https://github.com/getsentry/sentry-python,https://github.com/getsentry/sentry-python/pull/4476
Cursor,3150351692,4288,https://github.com/getsentry/sentry-dotnet,https://github.com/getsentry/sentry-dotnet/pull/4288
Cursor,3129474936,1514,https://github.com/RockChinQ/LangBot,https://github.com/RockChinQ/LangBot/pull/1514
Cursor,3130352220,20279,https://github.com/oven-sh/bun,https://github.com/oven-sh/bun/pull/20279
Cursor,3130631260,4993,https://github.com/keephq/keep,https://github.com/keephq/keep/pull/4993
Cursor,3130792767,4994,https://github.com/keephq/keep,https://github.com/keephq/keep/pull/4994
Cursor,3130903286,2018,https://github.com/syntaxfm/website,https://github.com/syntaxfm/website/pull/2018
Cursor,3131003811,93127,https://github.com/getsentry/sentry,https://github.com/getsentry/sentry/pull/93127
Cursor,3131328255,93150,https://github.com/getsentry/sentry,https://github.com/getsentry/sentry/pull/93150
Cursor,3131686689,93189,https://github.com/getsentry/sentry,https://github.com/getsentry/sentry/pull/93189
Cursor,3131810994,20293,https://github.com/oven-sh/bun,https://github.com/oven-sh/bun/pull/20293
Cursor,3132189217,20296,https://github.com/oven-sh/bun,https://github.com/oven-sh/bun/pull/20296
Cursor,3132195957,20297,https://github.com/oven-sh/bun,https://github.com/oven-sh/bun/pull/20297
Cursor,3132222532,20298,https://github.com/oven-sh/bun,https://github.com/oven-sh/bun/pull/20298
Cursor,3132235746,20299,https://github.com/oven-sh/bun,https://github.com/oven-sh/bun/pull/20299
Cursor,3132238407,20300,https://github.com/oven-sh/bun,https://github.com/oven-sh/bun/pull/20300
Cursor,3132733770,5001,https://github.com/keephq/keep,https://github.com/keephq/keep/pull/5001
Cursor,3133810693,93223,https://github.com/getsentry/sentry,https://github.com/getsentry/sentry/pull/93223
Cursor,3133836979,93224,https://github.com/getsentry/sentry,https://github.com/getsentry/sentry/pull/93224
Cursor,3133978465,498,https://github.com/elie222/inbox-zero,https://github.com/elie222/inbox-zero/pull/498
Cursor,3133979452,499,https://github.com/elie222/inbox-zero,https://github.com/elie222/inbox-zero/pull/499
Cursor,3134575697,104,https://github.com/mediar-ai/terminator,https://github.com/mediar-ai/terminator/pull/104
Cursor,3134576040,105,https://github.com/mediar-ai/terminator,https://github.com/mediar-ai/terminator/pull/105
Cursor,3134586800,106,https://github.com/mediar-ai/terminator,https://github.com/mediar-ai/terminator/pull/106
Cursor,3134670650,1858,https://github.com/getsentry/sentry-php,https://github.com/getsentry/sentry-php/pull/1858
Cursor,3134882955,16539,https://github.com/getsentry/sentry-javascript,https://github.com/getsentry/sentry-javascript/pull/16539
Cursor,3151748196,1045,https://github.com/MaiM-with-u/MaiBot,https://github.com/MaiM-with-u/MaiBot/pull/1045
Cursor,3152472726,7352,https://github.com/langfuse/langfuse,https://github.com/langfuse/langfuse/pull/7352
Cursor,3164245658,39,https://github.com/amantus-ai/vibetunnel,https://github.com/amantus-ai/vibetunnel/pull/39
Cursor,3164279377,1627,https://github.com/567-labs/instructor,https://github.com/567-labs/instructor/pull/1627
Cursor,3164861006,20535,https://github.com/oven-sh/bun,https://github.com/oven-sh/bun/pull/20535
Cursor,3165199669,3049,https://github.com/odigos-io/odigos,https://github.com/odigos-io/odigos/pull/3049
Cursor,3165205251,4982,https://github.com/RooCodeInc/Roo-Code,https://github.com/RooCodeInc/Roo-Code/pull/4982
Cursor,3165232120,4985,https://github.com/RooCodeInc/Roo-Code,https://github.com/RooCodeInc/Roo-Code/pull/4985
Cursor,3165243502,4987,https://github.com/RooCodeInc/Roo-Code,https://github.com/RooCodeInc/Roo-Code/pull/4987
Cursor,3165441797,1216,https://github.com/pingdotgg/uploadthing,https://github.com/pingdotgg/uploadthing/pull/1216
Cursor,3165684483,5071,https://github.com/keephq/keep,https://github.com/keephq/keep/pull/5071
Cursor,3162618850,818,https://github.com/bruin-data/bruin,https://github.com/bruin-data/bruin/pull/818
Cursor,3163213567,2579,https://github.com/nrwl/nx-console,https://github.com/nrwl/nx-console/pull/2579
Cursor,3163448583,93933,https://github.com/getsentry/sentry,https://github.com/getsentry/sentry/pull/93933
Cursor,3163875884,93946,https://github.com/getsentry/sentry,https://github.com/getsentry/sentry/pull/93946
Cursor,3139065611,366,https://github.com/sam-goodwin/alchemy,https://github.com/sam-goodwin/alchemy/pull/366
Cursor,3139071787,2027,https://github.com/BoundaryML/baml,https://github.com/BoundaryML/baml/pull/2027
Cursor,3139420152,7266,https://github.com/langfuse/langfuse,https://github.com/langfuse/langfuse/pull/7266
Cursor,3139478652,1704,https://github.com/coturn/coturn,https://github.com/coturn/coturn/pull/1704
Cursor,3140117936,5015,https://github.com/keephq/keep,https://github.com/keephq/keep/pull/5015
Cursor,3140211798,782,https://github.com/JhumanJ/OpnForm,https://github.com/JhumanJ/OpnForm/pull/782
Cursor,3140750375,7278,https://github.com/langfuse/langfuse,https://github.com/langfuse/langfuse/pull/7278
Cursor,3140758164,1385,https://github.com/latitude-dev/latitude-llm,https://github.com/latitude-dev/latitude-llm/pull/1385
Cursor,3141668471,373,https://github.com/sam-goodwin/alchemy,https://github.com/sam-goodwin/alchemy/pull/373
Cursor,3141717000,374,https://github.com/sam-goodwin/alchemy,https://github.com/sam-goodwin/alchemy/pull/374
Cursor,3143270588,4917,https://github.com/getsentry/sentry-react-native,https://github.com/getsentry/sentry-react-native/pull/4917
Cursor,3143406408,5019,https://github.com/keephq/keep,https://github.com/keephq/keep/pull/5019
Cursor,3143424792,1390,https://github.com/latitude-dev/latitude-llm,https://github.com/latitude-dev/latitude-llm/pull/1390
Cursor,3143968533,93512,https://github.com/getsentry/sentry,https://github.com/getsentry/sentry/pull/93512
Cursor,3166296433,5024,https://github.com/RooCodeInc/Roo-Code,https://github.com/RooCodeInc/Roo-Code/pull/5024
Cursor,3166296623,5025,https://github.com/RooCodeInc/Roo-Code,https://github.com/RooCodeInc/Roo-Code/pull/5025
Cursor,2836332099,84718,https://github.com/getsentry/sentry,https://github.com/getsentry/sentry/pull/84718
Cursor,3165722637,20558,https://github.com/oven-sh/bun,https://github.com/oven-sh/bun/pull/20558
Cursor,3165803170,8562,https://github.com/novuhq/novu,https://github.com/novuhq/novu/pull/8562
Cursor,3165818046,8563,https://github.com/novuhq/novu,https://github.com/novuhq/novu/pull/8563
Cursor,3165874296,8565,https://github.com/novuhq/novu,https://github.com/novuhq/novu/pull/8565
Cursor,3161287864,1943,https://github.com/FastLED/FastLED,https://github.com/FastLED/FastLED/pull/1943
Cursor,3161327793,3744,https://github.com/zenml-io/zenml,https://github.com/zenml-io/zenml/pull/3744
Cursor,3161958337,8235,https://github.com/electricitymaps/electricitymaps-contrib,https://github.com/electricitymaps/electricitymaps-contrib/pull/8235
Cursor,3161984792,1589,https://github.com/johnlindquist/kit,https://github.com/johnlindquist/kit/pull/1589
Cursor,3162242238,3745,https://github.com/zenml-io/zenml,https://github.com/zenml-io/zenml/pull/3745
Cursor,3121322997,6395,https://github.com/RocketChat/Rocket.Chat.ReactNative,https://github.com/RocketChat/Rocket.Chat.ReactNative/pull/6395
Cursor,3123127952,20217,https://github.com/oven-sh/bun,https://github.com/oven-sh/bun/pull/20217
Cursor,3124493699,494,https://github.com/elie222/inbox-zero,https://github.com/elie222/inbox-zero/pull/494
Cursor,3124507979,20228,https://github.com/oven-sh/bun,https://github.com/oven-sh/bun/pull/20228
Cursor,3144417356,93538,https://github.com/getsentry/sentry,https://github.com/getsentry/sentry/pull/93538
Cursor,3144503030,2029,https://github.com/BoundaryML/baml,https://github.com/BoundaryML/baml/pull/2029
Cursor,3147227366,8519,https://github.com/novuhq/novu,https://github.com/novuhq/novu/pull/8519
Cursor,3147302152,8520,https://github.com/novuhq/novu,https://github.com/novuhq/novu/pull/8520
Cursor,3099462584,3391,https://github.com/tokens-studio/figma-plugin,https://github.com/tokens-studio/figma-plugin/pull/3391
Cursor,3100097668,3394,https://github.com/tokens-studio/figma-plugin,https://github.com/tokens-studio/figma-plugin/pull/3394
Cursor,3100155456,3395,https://github.com/tokens-studio/figma-plugin,https://github.com/tokens-studio/figma-plugin/pull/3395
Cursor,3158063573,93856,https://github.com/getsentry/sentry,https://github.com/getsentry/sentry/pull/93856
Cursor,3158347305,658,https://github.com/recallnet/js-recall,https://github.com/recallnet/js-recall/pull/658
Cursor,3159511012,788,https://github.com/JhumanJ/OpnForm,https://github.com/JhumanJ/OpnForm/pull/788
Cursor,3159821039,6284,https://github.com/tldraw/tldraw,https://github.com/tldraw/tldraw/pull/6284
Cursor,3161086701,1080,https://github.com/weecology/DeepForest,https://github.com/weecology/DeepForest/pull/1080
Cursor,3161226190,2244,https://github.com/onlook-dev/onlook,https://github.com/onlook-dev/onlook/pull/2244
